company,linkedin_ids,linkedin_url,levels_slug,levels_status,base,total,years_experience,level,city,reported,source,source_url,date,notes,website,careers_url,hq_city,hq_country,employees,sector,year_founded,about
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,56485,83424,5,SDE II,Madrid,2024-01,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,56485,69520,10,SDE II,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,53000,73000,16,SDE I,Barcelona,2024-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,51343,66746,7,SDE I,Madrid,2026-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,50000,60000,5,SDE I,Madrid,2024-05,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,50000,50000,6,SDE II,Madrid,2024-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,50000,50000,5,SDE II,Madrid,2023-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,47189,49384,5,SDE I,Madrid,2023-12,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,47000,54400,6,SDE I,Madrid,2025-06,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,46000,58600,5,SDE I,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,45000,67000,5,SDE I,Barcelona,2025-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,45000,66000,5,SDE I,Barcelona,2025-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,43000,53000,6,SDE I,Barcelona,2025-02,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,43000,52000,5,SDE I,Madrid,2023-10,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,43000,52000,5,SDE I,Madrid,2023-09,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,43000,48000,5,SDE I,Madrid,2025-03,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,42825,54919,6,SDE I,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,42400,54400,6,SDE I,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon,1586|2382910,https://www.linkedin.com/company/amazon,amazon,resolved,42400,54400,6,SDE I,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/amazon/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Amazon Conservation Team,,https://www.linkedin.com/company/amazon-conservation-team,amazon-conservation-team,resolved,90000,130000,20,L6,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/amazon-conservation-team/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Ansys,,https://www.linkedin.com/company/ansys-inc,ansys,resolved,70000,102000,8,P4,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/ansys/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Ansys,,https://www.linkedin.com/company/ansys-inc,ansys,resolved,62000,88000,7,P3,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/ansys/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Ansys,,https://www.linkedin.com/company/ansys-inc,ansys,resolved,52979,60548,5,P3,Madrid,2023-12,levels.fyi,https://www.levels.fyi/companies/ansys/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Ansys,,https://www.linkedin.com/company/ansys-inc,ansys,resolved,51000,61000,5,P3,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/ansys/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,121295,202159,15,ICT4,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,107117,207447,11,ICT4,Madrid,2025-10,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,103353,256166,6,ICT4,Barcelona,2022-10,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,100000,180000,10,ICT4,Barcelona,2023-08,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,100000,161500,11,ICT4,Madrid,2024-04,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,93881,151065,10,ICT4,Madrid,2024-01,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,88749,138055,8,ICT4,Barcelona,2025-05,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,80772,111061,9,ICT3,Barcelona,2026-06,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,79837,119756,6,ICT3,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,78000,145000,7,ICT3,Barcelona,2026-08,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,77986,106228,6,ICT3,Barcelona,2025-06,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,66720,92790,5,ICT3,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,66044,87769,6,ICT2,Barcelona,2021-10,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,63200,105648,6,ICT3,Barcelona,2023-07,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Apple,,https://www.linkedin.com/company/apple,apple,resolved,45000,45000,5,ICT3,Madrid,2022-08,levels.fyi,https://www.levels.fyi/companies/apple/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
AstraZeneca,1603,https://www.linkedin.com/company/astrazeneca,astrazeneca,resolved,99000,134000,10,Associate Director,Barcelona,2026-04,levels.fyi,https://www.levels.fyi/companies/astrazeneca/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
AstraZeneca,1603,https://www.linkedin.com/company/astrazeneca,astrazeneca,resolved,70000,84000,5,Associate Principal Software Engineer,Barcelona,2025-10,levels.fyi,https://www.levels.fyi/companies/astrazeneca/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
AstraZeneca,1603,https://www.linkedin.com/company/astrazeneca,astrazeneca,resolved,50000,57500,5,Senior Software Engineer,Barcelona,2024-08,levels.fyi,https://www.levels.fyi/companies/astrazeneca/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Atos,,https://www.linkedin.com/company/atos,atos,resolved,66044,66044,5,Senior Software Engineer,Malaga,2025-06,levels.fyi,https://www.levels.fyi/companies/atos/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Atos,,https://www.linkedin.com/company/atos,atos,resolved,56000,56000,12,L4,Zaragoza,2022-12,levels.fyi,https://www.levels.fyi/companies/atos/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Atos,,https://www.linkedin.com/company/atos,atos,resolved,40000,40000,8,Senior,Madrid,2023-04,levels.fyi,https://www.levels.fyi/companies/atos/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Atos,,https://www.linkedin.com/company/atos,atos,resolved,31368,31368,5,Software Engineer I,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/atos/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Auth0,3089380,https://www.linkedin.com/company/auth0,auth0,resolved,104973,122468,12,L3,Barcelona,2022-02,levels.fyi,https://www.levels.fyi/companies/auth0/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Auth0,3089380,https://www.linkedin.com/company/auth0,auth0,resolved,90000,139000,9,L3,Madrid,2026-05,levels.fyi,https://www.levels.fyi/companies/auth0/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Auth0,3089380,https://www.linkedin.com/company/auth0,auth0,resolved,88000,132000,10,SEII,Barcelona,2022-01,levels.fyi,https://www.levels.fyi/companies/auth0/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Autodesk,1879,https://www.linkedin.com/company/autodesk,autodesk,resolved,69000,69000,16,Principal Engineer,Barcelona,2023-03,levels.fyi,https://www.levels.fyi/companies/autodesk/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Autodesk,1879,https://www.linkedin.com/company/autodesk,autodesk,resolved,53000,73000,6,Senior Software Engineer 1,Barcelona,2023-10,levels.fyi,https://www.levels.fyi/companies/autodesk/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Back Market,4793443,https://www.linkedin.com/company/back-market,back-market,resolved,70000,72000,10,IC3,Barcelona,2025-02,levels.fyi,https://www.levels.fyi/companies/back-market/salaries/software-engineer/locations/spain,2026-09-22,,https://www.backmarket.com,,Paris,FR,"201-1,000",web-services-apps|internet|b2c,2014,
Back Market,4793443,https://www.linkedin.com/company/back-market,back-market,resolved,51000,51000,5,Backend Engineer,Barcelona,2026-02,levels.fyi,https://www.levels.fyi/companies/back-market/salaries/software-engineer/locations/spain,2026-09-22,,https://www.backmarket.com,,Paris,FR,"201-1,000",web-services-apps|internet|b2c,2014,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,75000,75000,15,R4,Barcelona,2025-05,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,62000,62000,11+,,Barcelona,2026-06,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,42600,42600,6,RE2,Barcelona,2026-06,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,42600,42600,5,RE2,Barcelona,2025-10,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,37000,37000,5,L2,Barcelona,2026-01,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,36000,36000,5,RE2,Barcelona,2025-09,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,35000,35000,10,R2,Barcelona,2025-04,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,31000,31000,5,R2,Barcelona,2024-11,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,30000,30000,6,L2,Barcelona,2025-01,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,25000,25000,5,L2,Barcelona,2023-11,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
Barcelona Supercomputing Center,,https://www.linkedin.com/company/barcelona-supercomputing-center,barcelona-supercomputing-center,resolved,25000,25000,5,RE1,Barcelona,2023-11,levels.fyi,https://www.levels.fyi/companies/barcelona-supercomputing-center/salaries/software-engineer/locations/spain,2026-09-22,,http://bsc.es,,Barcelona,ES,"1,001-10,000",computer-science|scientific-academic-research|information-technology-services|technology,2005,
BASF,,https://www.linkedin.com/company/basf,basf,resolved,75000,85000,9,L5,Madrid,2025-09,levels.fyi,https://www.levels.fyi/companies/basf/salaries/software-engineer/locations/spain,2026-09-22,,https://www.basf.com,,Ludwigshafen am Rhein,DE,"10,001+",chemicals|b2b|saas,1865,
BASF,,https://www.linkedin.com/company/basf,basf,resolved,67728,74202,8,L4,Madrid,2026-09,levels.fyi,https://www.levels.fyi/companies/basf/salaries/software-engineer/locations/spain,2026-09-22,,https://www.basf.com,,Ludwigshafen am Rhein,DE,"10,001+",chemicals|b2b|saas,1865,
BASF,,https://www.linkedin.com/company/basf,basf,resolved,60000,66000,9,4,Madrid,2022-11,levels.fyi,https://www.levels.fyi/companies/basf/salaries/software-engineer/locations/spain,2026-09-22,,https://www.basf.com,,Ludwigshafen am Rhein,DE,"10,001+",chemicals|b2b|saas,1865,
BASF,,https://www.linkedin.com/company/basf,basf,resolved,58000,58000,6,L3,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/basf/salaries/software-engineer/locations/spain,2026-09-22,,https://www.basf.com,,Ludwigshafen am Rhein,DE,"10,001+",chemicals|b2b|saas,1865,
BASF,,https://www.linkedin.com/company/basf,basf,resolved,55000,64000,10,Senior,Madrid,2024-08,levels.fyi,https://www.levels.fyi/companies/basf/salaries/software-engineer/locations/spain,2026-09-22,,https://www.basf.com,,Ludwigshafen am Rhein,DE,"10,001+",chemicals|b2b|saas,1865,
